order_id,customer_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
312,90218,Electronics,25427.07,33.5,Prepaid_UPI,134,0,0,83.4,2,0,3.0,0
313,26827,Apparel,754.79,27.3,Wallet,155,9,5,301.6,3,0,5.0,1
314,68524,Electronics,24677.87,5.9,COD,599,15,0,128.4,4,0,,0
315,63621,Electronics,34060.27,5.1,Prepaid_UPI,43,3,0,316.0,7,0,5.0,0
316,31803,Electronics,18988.52,21.4,Prepaid_Card,315,11,0,261.7,5,0,2.0,0
317,79885,Electronics,42345.45,21.3,Prepaid_Card,300,9,0,266.3,3,1,3.0,1
318,27973,Footwear,3432.29,12.2,Prepaid_UPI,29,0,0,272.4,3,0,2.0,0
319,73261,Apparel,1355.69,38.1,Prepaid_Card,593,12,1,204.3,5,0,1.0,0
320,29860,Beauty,2597.33,14.4,Prepaid_Card,697,19,0,262.4,4,0,4.0,0
321,27706,Beauty,1469.32,0.0,COD,247,5,1,99.1,2,0,5.0,0
322,37949,Electronics,21306.1,16.9,COD,529,9,0,206.7,3,1,,1
323,45296,Electronics,6082.1,26.7,Prepaid_UPI,922,26,14,96.0,8,0,4.0,0
324,55175,Home,5756.13,24.8,COD,579,10,0,547.4,4,1,1.0,0
325,33458,Footwear,2683.77,24.7,Prepaid_Card,520,6,1,128.4,7,0,1.0,0
326,14862,Home,3119.02,40.9,COD,126,5,1,494.5,1,0,5.0,0
327,29679,Footwear,3733.03,4.4,Prepaid_UPI,309,4,0,401.4,7,0,5.0,0
328,79831,Home,2585.71,14.1,Prepaid_Card,261,7,1,181.5,6,1,2.0,0
329,31044,Home,3743.5,41.6,Prepaid_Card,84,7,0,146.9,6,0,4.0,0
330,54924,Apparel,1556.35,0.0,COD,303,2,0,193.7,1,0,,0
331,57302,Footwear,1979.41,19.2,Prepaid_Card,223,4,1,644.9,5,0,3.0,0
332,60224,Apparel,1725.29,37.2,Wallet,280,10,0,172.1,3,0,4.0,0
333,29137,Footwear,4297.82,37.0,Prepaid_Card,96,4,0,446.1,2,1,5.0,1
334,68298,Beauty,1008.68,29.2,Prepaid_Card,880,19,3,491.3,1,0,5.0,0
335,36992,Apparel,537.88,29.6,Prepaid_UPI,976,28,0,155.2,2,1,2.0,0
336,24384,Home,7597.05,5.4,COD,757,16,5,204.2,2,1,2.0,0
337,10182,Apparel,549.73,39.2,Prepaid_Card,48,2,0,71.8,6,1,5.0,0
338,64255,Footwear,3333.8,3.2,COD,459,15,2,256.2,3,1,2.0,1
339,21658,Apparel,1911.37,4.0,COD,83,4,0,256.4,4,1,1.0,1
340,46193,Beauty,1917.94,25.4,Prepaid_UPI,61,5,0,216.5,7,0,3.0,0
341,25860,Apparel,1313.78,13.1,Prepaid_UPI,693,12,0,196.7,5,1,5.0,0
342,52176,Beauty,2845.7,22.9,Wallet,50,4,0,349.2,3,0,2.0,1
343,82398,Footwear,1059.61,26.0,Prepaid_UPI,118,3,0,406.2,5,0,1.0,0
344,64148,Home,13260.02,44.9,Prepaid_Card,31,0,0,371.3,3,0,,0
345,71967,Footwear,4900.71,26.1,COD,913,20,5,218.5,1,1,3.0,1
346,31859,Footwear,2808.56,11.3,Prepaid_Card,186,4,0,325.9,5,1,3.0,0
347,34988,Beauty,585.67,29.5,Wallet,1076,29,11,228.2,6,0,3.0,0
348,17734,Apparel,685.11,8.4,Prepaid_UPI,382,9,1,190.0,4,1,5.0,0
349,81497,Home,13866.18,32.8,Prepaid_Card,394,6,2,238.6,4,0,5.0,0
350,47220,Apparel,852.47,20.9,Prepaid_UPI,519,8,0,171.6,4,0,3.0,0
351,97049,Home,13174.68,25.6,Prepaid_UPI,183,3,0,121.4,8,0,3.0,1
352,23746,Apparel,1432.08,0.0,Wallet,1225,23,2,460.5,5,1,2.0,0
353,88811,Home,7195.15,0.0,Prepaid_UPI,337,5,0,351.8,4,0,5.0,0
354,17021,Home,9482.91,0.0,Prepaid_Card,365,7,3,129.5,6,1,1.0,0
355,50281,Electronics,11536.92,44.4,COD,47,0,0,138.5,7,1,5.0,1
356,75253,Home,6711.37,3.9,Prepaid_Card,1735,40,3,263.7,5,1,3.0,1
357,68140,Footwear,5661.66,30.3,COD,177,1,0,227.1,6,0,,0
358,65156,Footwear,1810.41,11.0,Wallet,82,0,0,161.8,6,1,3.0,0
359,78505,Electronics,46157.59,16.6,Prepaid_Card,313,1,0,181.6,5,0,2.0,0
360,24283,Home,14916.04,19.4,Prepaid_Card,555,12,1,149.4,6,1,3.0,0
361,37870,Beauty,297.94,43.0,COD,76,0,0,272.4,3,1,1.0,0
362,54257,Apparel,1492.47,28.2,Prepaid_Card,835,14,2,389.6,3,0,4.0,1
363,56385,Apparel,719.41,25.4,Prepaid_Card,348,13,2,237.2,5,0,4.0,0
364,92269,Apparel,1686.69,38.2,COD,1092,26,0,201.0,3,0,2.0,0
365,87066,Home,14848.37,11.1,Prepaid_UPI,38,0,0,118.0,6,1,2.0,1
366,91975,Electronics,44947.16,35.0,COD,556,13,0,83.9,5,1,5.0,0
367,33428,Footwear,5586.67,32.6,Prepaid_Card,172,3,0,98.9,9,1,3.0,0
368,49834,Home,3593.57,32.5,COD,1184,22,1,274.5,3,1,4.0,0
369,79797,Electronics,27573.66,17.8,Prepaid_Card,302,9,2,279.2,6,0,3.0,0
370,92393,Beauty,819.27,13.9,Prepaid_UPI,323,9,0,64.1,4,1,1.0,0
371,44885,Footwear,5446.84,7.8,Prepaid_UPI,351,1,0,96.1,5,0,5.0,0
372,86378,Apparel,760.98,8.7,COD,532,12,2,168.8,6,0,5.0,0
373,31111,Electronics,8543.99,7.2,Wallet,499,12,6,177.1,5,0,4.0,0
374,20941,Electronics,1595.97,25.1,Prepaid_UPI,372,7,0,721.3,6,0,2.0,0
375,68487,Apparel,741.19,16.8,COD,130,9,2,51.3,5,0,1.0,0
376,35153,Apparel,757.99,26.0,COD,570,18,3,191.6,4,0,3.0,1
377,56863,Beauty,370.85,26.8,COD,121,1,0,87.2,6,0,2.0,1
378,33757,Electronics,43519.31,5.2,Prepaid_UPI,870,18,3,265.0,6,1,2.0,0
379,37729,Electronics,39219.89,4.7,COD,373,7,1,157.2,4,0,5.0,1
380,13493,Footwear,1899.65,16.8,Prepaid_Card,61,0,0,175.1,3,0,3.0,0
381,68783,Home,11857.24,9.1,Prepaid_UPI,808,15,0,30.0,5,0,2.0,0
382,59307,Beauty,1353.17,7.7,Prepaid_UPI,741,17,1,336.1,5,1,3.0,0
383,46459,Footwear,4765.36,43.7,Prepaid_UPI,97,8,2,663.0,1,1,,1
384,65009,Electronics,16827.37,0.0,Prepaid_UPI,237,9,0,214.0,5,0,,0
385,47770,Electronics,28668.06,48.3,COD,452,12,4,234.3,3,1,5.0,0
386,14656,Beauty,1237.59,24.0,Prepaid_UPI,988,14,0,360.0,1,0,5.0,0
387,58524,Footwear,1532.22,33.8,COD,690,9,1,225.1,5,0,1.0,1
388,63943,Beauty,1819.05,32.2,COD,2600,60,15,221.9,2,1,2.0,1
389,68917,Apparel,1964.29,28.6,Wallet,190,9,2,334.3,7,0,3.0,1
390,29344,Beauty,2296.36,43.3,COD,1002,23,5,56.7,6,0,2.0,0
391,40995,Home,5666.2,4.8,COD,103,1,0,261.9,5,1,5.0,0
392,33639,Apparel,1465.23,17.8,Prepaid_Card,208,8,1,154.6,7,1,5.0,0
393,58022,Home,11574.79,8.1,COD,169,6,5,451.6,6,0,,1
394,12497,Footwear,799.74,0.0,COD,34,4,0,261.2,3,1,4.0,1
395,13638,Apparel,504.56,10.7,Prepaid_Card,248,0,0,154.4,7,1,1.0,1
396,11046,Electronics,19434.91,46.2,Prepaid_UPI,650,15,3,305.0,3,0,4.0,0
397,84593,Footwear,1729.09,17.6,Prepaid_UPI,384,13,2,361.9,6,1,4.0,1
398,69439,Apparel,1155.49,47.8,COD,514,13,0,226.7,4,0,3.0,1
399,43956,Electronics,5593.9,49.2,Prepaid_Card,700,18,0,491.7,2,0,2.0,0
400,29461,Electronics,30008.39,61.9,Prepaid_UPI,155,3,0,434.8,5,1,5.0,0
401,80458,Electronics,33915.28,46.7,COD,622,14,3,256.7,4,0,,1
402,96323,Beauty,2406.75,53.0,COD,843,22,4,165.5,7,1,,0
403,85953,Footwear,4077.88,24.6,COD,1187,24,0,59.1,7,1,3.0,0
404,91116,Apparel,1202.22,23.2,Prepaid_Card,105,0,0,190.3,1,0,,0
405,24592,Beauty,2814.55,24.1,COD,853,17,4,156.1,4,0,2.0,1
406,13619,Beauty,2220.05,20.0,Prepaid_UPI,1147,25,3,253.4,6,0,1.0,0
407,37342,Apparel,1484.51,22.1,Wallet,405,4,1,211.4,5,0,4.0,0
408,84669,Footwear,1637.68,30.5,COD,359,10,0,229.5,5,0,2.0,0
409,88960,Apparel,1745.3,13.5,Prepaid_Card,95,1,1,254.5,5,1,3.0,1
410,70851,Beauty,1836.4,0.7,COD,534,14,0,407.3,1,0,,0
411,59612,Home,10408.28,25.1,COD,576,6,2,171.1,8,1,5.0,0
412,46826,Home,11826.31,10.3,Prepaid_UPI,203,7,1,178.0,6,0,4.0,0
413,68472,Apparel,2317.36,11.8,Prepaid_Card,657,18,0,330.1,3,0,2.0,0
414,30838,Beauty,2854.81,18.0,Wallet,291,7,0,505.3,3,1,3.0,0
415,29914,Apparel,1704.9,14.8,Prepaid_Card,305,6,1,286.3,6,0,3.0,0
416,61096,Apparel,2426.81,35.5,COD,371,10,2,716.7,5,1,4.0,1
417,50463,Apparel,2309.56,17.7,Prepaid_Card,173,7,2,220.1,5,1,4.0,0
418,91851,Footwear,514.38,36.2,COD,790,19,0,297.6,6,1,,0
419,22187,Apparel,1720.88,22.9,Prepaid_UPI,54,2,0,172.6,5,1,5.0,1
420,20350,Beauty,658.64,18.8,Prepaid_UPI,256,10,1,820.1,1,0,3.0,0
421,72036,Home,4780.29,22.2,COD,214,7,2,367.4,4,0,1.0,0
422,92758,Apparel,989.63,1.9,Prepaid_Card,1027,20,7,274.4,6,0,5.0,1
423,60449,Apparel,1388.73,24.7,Prepaid_UPI,899,23,1,849.0,6,0,5.0,0
424,71297,Apparel,373.36,31.9,Prepaid_UPI,18,0,0,162.4,4,1,2.0,0
425,17977,Home,3919.05,33.9,COD,89,2,0,46.4,4,1,5.0,0
426,16513,Footwear,660.17,1.1,COD,982,22,5,129.1,7,1,2.0,1
427,15806,Apparel,1748.7,0.0,COD,122,5,1,152.9,7,1,4.0,1
428,54459,Footwear,5391.08,12.5,COD,48,6,1,285.1,5,1,1.0,1
429,51214,Apparel,2495.25,39.4,Prepaid_Card,91,2,0,355.0,6,1,4.0,0
430,15295,Footwear,2967.06,23.1,COD,912,25,5,86.4,5,0,2.0,0
431,98428,Beauty,891.4,9.2,Prepaid_Card,79,2,0,306.3,6,0,3.0,0
432,72079,Footwear,5192.07,0.0,Prepaid_Card,321,11,0,53.6,4,1,4.0,1
433,58248,Footwear,1122.37,10.4,COD,68,2,0,114.2,3,1,,1
434,16423,Footwear,5858.31,9.5,Wallet,217,3,0,388.6,8,1,4.0,1
435,10613,Apparel,1886.9,33.1,Prepaid_Card,933,26,2,506.8,8,1,4.0,0
436,45244,Apparel,1433.46,34.2,COD,974,19,7,394.9,5,1,,0
437,36525,Apparel,557.8,5.3,Prepaid_Card,77,0,0,187.4,5,0,1.0,0
438,19282,Home,763.84,30.5,COD,76,0,0,142.6,5,1,3.0,0
439,39860,Footwear,3494.93,29.1,Prepaid_UPI,212,8,0,424.1,5,1,3.0,0
440,96438,Home,6500.83,3.5,Prepaid_Card,228,9,1,128.5,5,1,2.0,0
441,75234,Beauty,2551.59,18.8,Prepaid_Card,454,11,4,308.1,7,1,5.0,1
442,35311,Apparel,1730.96,24.8,Wallet,335,4,1,165.3,2,1,1.0,0
443,76102,Footwear,2875.43,22.3,Prepaid_UPI,1,0,0,292.3,3,1,3.0,0
444,54716,Apparel,835.92,0.0,Prepaid_UPI,1490,32,3,83.3,6,0,2.0,0
445,72898,Apparel,1382.91,21.8,COD,163,0,0,528.7,5,0,,1
446,31289,Footwear,1396.47,28.9,COD,96,0,0,91.9,7,1,5.0,0
447,12583,Beauty,2050.99,42.1,Prepaid_UPI,73,3,1,122.4,5,0,4.0,0
448,60603,Home,9283.07,10.6,Prepaid_Card,299,4,2,253.4,5,0,3.0,0
449,96032,Apparel,2091.65,12.4,Prepaid_UPI,180,4,0,483.0,4,1,1.0,0
450,19860,Home,7018.17,17.1,Prepaid_UPI,105,0,0,109.2,7,0,3.0,0
451,50746,Apparel,949.09,24.1,COD,797,22,1,189.3,6,1,,0
452,72863,Beauty,2533.73,21.4,COD,183,2,0,224.7,2,0,5.0,0
453,91114,Footwear,4300.48,28.5,Prepaid_Card,35,3,0,398.3,6,0,4.0,0
454,25545,Apparel,1869.42,4.2,COD,701,16,3,98.7,7,1,4.0,1
455,86635,Apparel,1485.38,25.6,Prepaid_UPI,252,6,0,329.4,5,1,2.0,1
456,95818,Apparel,2233.35,9.6,Prepaid_UPI,205,1,0,450.6,6,0,3.0,1
457,24122,Beauty,799.18,18.0,Prepaid_Card,392,6,0,267.8,7,1,2.0,0
458,62295,Electronics,20682.91,43.9,Prepaid_UPI,14,0,0,72.1,4,1,5.0,0
459,45021,Footwear,4879.28,0.4,Prepaid_Card,15,0,0,344.9,5,0,4.0,1
460,91717,Home,2427.93,16.1,Prepaid_UPI,324,11,2,469.7,4,1,2.0,1
461,75296,Home,12217.59,2.2,COD,576,14,6,187.5,6,1,4.0,0
462,17612,Apparel,1108.08,22.1,Prepaid_UPI,13,0,0,85.7,3,0,5.0,0
463,92892,Beauty,507.69,34.7,Prepaid_UPI,117,2,0,272.3,6,1,3.0,0
464,37735,Electronics,4878.32,22.4,COD,912,20,2,220.2,8,1,,0
465,71190,Home,12723.92,18.4,Prepaid_Card,892,18,1,104.7,3,1,5.0,0
466,59870,Footwear,4782.39,38.6,Prepaid_UPI,447,9,0,338.4,7,1,3.0,1
467,40923,Home,4676.6,24.6,COD,485,13,2,277.1,5,1,2.0,1
468,63139,Beauty,481.63,31.5,Prepaid_UPI,1589,33,4,216.2,3,1,2.0,0
469,91865,Apparel,881.55,30.0,Wallet,73,0,0,201.0,4,0,4.0,0
470,82204,Home,3588.32,0.0,Prepaid_UPI,401,11,4,273.8,5,1,1.0,0
471,96972,Electronics,36919.73,18.9,Prepaid_Card,369,9,0,113.8,4,0,5.0,0
472,11422,Electronics,11562.59,4.9,Prepaid_Card,107,6,3,397.1,7,1,2.0,0
473,59599,Apparel,814.61,8.4,Wallet,362,12,2,452.4,4,0,3.0,1
474,73729,Apparel,419.38,40.6,Prepaid_Card,516,7,0,202.4,5,0,2.0,0
475,37568,Apparel,1633.25,14.8,COD,87,2,0,179.8,9,1,5.0,1
476,59714,Electronics,34760.0,46.5,COD,77,0,0,131.5,4,1,2.0,0
477,82042,Electronics,33021.03,0.3,Prepaid_UPI,1076,20,5,90.1,4,0,3.0,0
478,96306,Home,8744.69,4.8,Prepaid_Card,116,0,0,167.3,4,0,3.0,0
479,33514,Home,14508.09,30.7,COD,319,6,2,238.5,7,0,,0
480,82411,Electronics,24164.19,15.2,COD,47,0,0,346.1,4,1,5.0,0
481,53013,Electronics,43146.69,24.3,Prepaid_UPI,260,3,0,99.7,5,0,5.0,0
482,37160,Apparel,1738.92,18.4,Prepaid_Card,484,10,0,208.0,3,1,2.0,0
483,48138,Home,1720.35,18.0,Prepaid_UPI,77,9,1,216.5,4,0,3.0,0
484,11674,Electronics,40694.33,15.7,Prepaid_UPI,46,0,0,301.3,7,0,2.0,0
485,31694,Apparel,1606.44,22.5,Wallet,529,15,2,155.3,2,0,5.0,1
486,60010,Electronics,33022.76,29.0,Prepaid_UPI,663,14,0,489.8,1,0,2.0,0
487,78253,Electronics,9831.14,42.6,COD,400,7,1,387.8,4,0,3.0,1
488,56626,Apparel,1290.6,17.2,Prepaid_UPI,1069,17,7,252.0,4,0,1.0,0
489,78543,Home,13268.45,14.5,COD,304,9,2,460.8,4,0,,0
490,88540,Home,3623.75,12.7,Wallet,460,5,1,311.6,4,1,1.0,0
491,57136,Footwear,500.69,40.6,COD,130,5,1,428.3,5,0,3.0,0
492,18951,Home,4233.88,29.7,Prepaid_UPI,93,7,0,367.7,4,0,2.0,0
493,86437,Home,7569.37,0.0,Prepaid_UPI,636,10,1,287.5,7,0,3.0,0
494,62800,Electronics,41242.62,0.0,COD,206,8,5,293.9,6,0,5.0,1
495,45459,Footwear,4038.1,8.4,Prepaid_UPI,57,1,0,257.2,4,1,3.0,0
496,99684,Home,13826.42,23.2,COD,165,0,0,737.4,6,0,4.0,0
497,69406,Electronics,23322.66,19.5,Prepaid_Card,195,0,0,400.7,1,1,3.0,0
498,12253,Home,6166.82,27.2,Prepaid_Card,507,11,1,244.1,5,0,4.0,0
499,95142,Electronics,12339.49,17.5,COD,1035,24,6,479.5,6,1,3.0,1
500,14895,Home,3661.91,39.6,Prepaid_Card,46,0,0,154.1,3,1,1.0,0
501,88333,Footwear,4548.6,30.8,Wallet,1677,37,10,264.9,6,0,1.0,1
502,10276,Beauty,379.02,21.1,COD,1382,33,7,156.5,3,0,5.0,1
503,70561,Beauty,841.73,36.0,Prepaid_Card,192,7,2,233.1,5,1,1.0,1
504,15274,Home,13345.48,0.0,Prepaid_UPI,663,13,6,185.4,2,0,5.0,0
505,14577,Home,8865.35,18.8,Prepaid_UPI,341,8,1,242.0,6,0,2.0,0
506,30357,Footwear,756.23,21.9,COD,93,5,1,154.5,5,1,4.0,1
507,31532,Electronics,35508.5,28.4,Wallet,225,7,1,269.0,5,1,5.0,0
508,69320,Footwear,3286.75,0.0,COD,66,4,0,94.0,4,0,5.0,0
509,18684,Electronics,42871.56,16.4,Prepaid_Card,237,5,0,196.3,7,1,1.0,0
510,55281,Apparel,1817.23,25.6,Prepaid_Card,312,6,0,165.5,5,0,4.0,0
511,99596,Apparel,359.56,26.7,Prepaid_UPI,18,1,1,29.2,6,1,2.0,1
512,17749,Footwear,1631.56,36.6,COD,979,19,6,414.1,4,0,1.0,1
513,93520,Apparel,904.62,30.7,COD,258,9,0,569.2,6,0,3.0,1
514,42011,Apparel,1859.8,19.1,Prepaid_UPI,376,3,0,300.4,8,1,3.0,0
515,31612,Electronics,25956.39,29.4,COD,455,8,1,227.1,8,1,5.0,1
516,46512,Apparel,1957.01,17.2,Prepaid_Card,801,17,1,165.5,1,1,2.0,0
517,27978,Electronics,26130.49,22.1,Prepaid_UPI,180,5,0,263.2,5,1,5.0,0
518,67060,Footwear,2300.62,31.1,Prepaid_UPI,779,19,7,343.6,2,0,2.0,0
519,27259,Apparel,572.87,19.4,COD,189,8,0,404.7,4,0,3.0,0
520,33496,Footwear,1614.42,25.1,COD,564,12,2,347.5,4,1,4.0,0
521,52284,Beauty,1292.22,33.5,Wallet,30,0,0,151.1,6,0,2.0,0
522,10436,Electronics,28021.26,30.0,Prepaid_Card,762,16,7,176.5,4,0,4.0,0
523,11930,Apparel,2368.07,37.3,COD,294,5,1,114.8,3,1,3.0,0
524,15798,Home,3975.94,52.6,COD,77,3,0,139.5,6,1,3.0,0
525,17159,Apparel,1782.08,29.8,COD,1575,31,3,341.0,3,0,2.0,0
526,14516,Electronics,8474.75,13.5,Wallet,401,8,3,224.6,3,0,5.0,0
527,32027,Beauty,2184.2,27.2,COD,229,9,4,349.2,4,0,5.0,0
528,84160,Beauty,182.32,26.6,COD,233,5,0,382.7,4,0,2.0,0
529,63799,Footwear,4107.56,28.6,Prepaid_Card,124,0,0,248.6,5,0,5.0,0
530,11575,Electronics,8997.67,40.9,COD,201,3,0,359.6,5,1,5.0,0
531,11736,Footwear,1491.78,0.0,COD,209,0,0,199.1,3,0,,1
532,35381,Footwear,3573.99,41.2,Wallet,27,0,0,252.6,5,0,,1
533,12922,Electronics,19395.17,45.9,Prepaid_UPI,471,15,3,91.8,5,0,3.0,0
534,41410,Home,7333.92,28.0,COD,9,0,0,191.8,5,0,1.0,0
535,70818,Apparel,1014.11,28.3,Prepaid_Card,150,0,0,141.9,2,0,2.0,0
536,83029,Apparel,2399.95,16.6,COD,362,6,0,77.7,5,0,3.0,0
537,57147,Home,4714.51,20.1,COD,788,20,1,280.0,6,0,2.0,0
538,79803,Apparel,1515.4,29.8,Prepaid_Card,94,7,1,210.6,6,0,1.0,1
539,64565,Apparel,2186.86,28.9,Prepaid_Card,577,14,3,180.2,5,0,,1
540,74288,Footwear,4152.99,30.1,Prepaid_UPI,854,15,2,185.7,7,1,1.0,0
541,30549,Beauty,1069.91,28.8,Prepaid_UPI,1013,22,1,98.6,6,1,4.0,0
542,68142,Home,8510.33,32.6,COD,1567,40,0,321.3,4,1,4.0,0
543,95343,Footwear,956.45,31.0,Wallet,61,0,0,320.8,4,0,4.0,0
544,63210,Beauty,1705.21,5.7,Prepaid_Card,4,0,0,150.2,3,0,5.0,0
545,91827,Apparel,1277.49,31.7,COD,1173,26,5,110.7,3,0,5.0,1
546,95851,Electronics,38138.75,46.0,Prepaid_UPI,154,0,0,281.9,6,0,4.0,0
547,69421,Electronics,42547.24,19.6,COD,2041,48,1,503.1,4,0,3.0,0
548,10469,Apparel,779.18,41.0,Prepaid_Card,515,14,1,233.9,6,1,2.0,0
549,51828,Footwear,948.45,7.2,Prepaid_UPI,1342,23,4,344.6,8,0,5.0,0
550,54740,Electronics,20137.29,19.6,COD,374,4,0,174.1,7,0,1.0,0
551,28657,Electronics,27173.37,11.0,Prepaid_UPI,893,16,0,258.4,3,0,2.0,1
552,69615,Apparel,1160.12,39.3,COD,180,6,0,51.5,3,1,3.0,1
553,30411,Apparel,1701.41,43.0,Prepaid_UPI,477,8,2,165.0,6,0,2.0,0
554,66627,Beauty,1591.11,18.6,COD,567,13,2,108.7,5,0,1.0,0
555,36829,Apparel,2363.75,36.4,COD,10,0,0,630.9,7,1,5.0,0
556,98119,Apparel,1230.19,43.1,COD,120,2,0,225.2,4,1,5.0,1
557,90656,Apparel,527.36,19.5,Prepaid_UPI,1649,38,1,807.4,2,0,5.0,0
558,77629,Electronics,15794.82,21.8,COD,773,17,0,223.7,3,1,2.0,0
559,42060,Home,9285.46,30.3,Prepaid_UPI,190,4,0,279.6,7,1,4.0,1
560,63606,Electronics,13545.23,8.2,COD,100,3,0,209.3,5,1,5.0,0
561,85036,Apparel,928.33,21.5,Prepaid_Card,29,1,0,179.6,6,0,4.0,0
562,34523,Apparel,1080.08,50.0,COD,388,7,0,274.2,4,0,1.0,1
563,34705,Footwear,4603.78,13.0,COD,8,0,0,335.8,3,1,,0
564,90620,Home,14131.93,32.0,Wallet,2,5,0,128.8,6,0,1.0,0
565,49395,Home,5580.46,27.3,Prepaid_Card,638,12,2,177.1,2,0,1.0,0
566,39063,Home,3334.58,17.7,Prepaid_UPI,121,6,2,89.0,6,1,1.0,0
567,57504,Footwear,2813.5,23.1,Prepaid_Card,65,0,0,67.0,8,0,2.0,1
568,74284,Apparel,1106.46,44.5,Prepaid_Card,150,5,0,335.6,1,0,5.0,0
569,10382,Electronics,49511.22,27.8,Prepaid_Card,134,8,1,315.6,3,1,1.0,0
570,40352,Home,7226.09,29.9,Prepaid_UPI,139,2,0,199.7,4,0,3.0,0
571,83943,Electronics,34284.88,42.4,Prepaid_UPI,29,0,0,315.9,4,0,4.0,0
572,63684,Footwear,5525.83,15.9,Prepaid_Card,50,0,0,344.2,4,0,4.0,0
573,64078,Electronics,31824.02,5.3,Prepaid_Card,239,5,2,412.2,9,1,4.0,0
574,48675,Footwear,1871.58,44.8,Prepaid_Card,240,6,0,53.1,3,0,1.0,0
575,17175,Beauty,1881.12,21.9,Prepaid_Card,146,3,0,229.3,4,0,2.0,0
576,52006,Home,6327.21,32.5,Prepaid_Card,1333,28,0,109.4,3,0,1.0,0
577,11970,Beauty,1353.7,9.3,Prepaid_Card,1241,33,3,140.1,2,1,3.0,0
578,46851,Home,14700.21,25.4,Prepaid_UPI,81,1,1,132.8,5,0,2.0,1
579,19265,Beauty,943.98,4.6,Wallet,881,17,1,267.7,1,0,1.0,0
580,81113,Electronics,23977.82,20.9,Wallet,829,20,3,160.1,2,0,1.0,0
581,78314,Electronics,8833.49,10.9,Prepaid_UPI,581,15,3,52.7,5,1,1.0,0
582,63087,Home,3088.89,7.7,Prepaid_Card,947,25,6,294.0,6,0,1.0,0
583,82756,Apparel,1647.49,15.8,Prepaid_UPI,270,11,1,107.7,3,0,1.0,0
584,55360,Electronics,37799.77,0.0,COD,305,7,1,111.2,3,1,,0
585,93547,Beauty,1963.91,3.8,Prepaid_Card,800,16,0,870.2,1,0,,0
586,54458,Home,5274.62,31.0,COD,600,7,0,470.1,6,1,,0
587,13744,Apparel,478.18,24.9,COD,123,0,0,160.4,5,1,1.0,1
588,52104,Electronics,24042.93,5.0,Wallet,33,1,0,122.2,5,1,3.0,0
589,18585,Apparel,1434.18,27.7,Prepaid_UPI,117,0,0,327.9,2,1,2.0,0
590,83030,Apparel,2006.9,7.7,Prepaid_Card,10,0,0,989.8,6,1,3.0,1
591,59709,Beauty,1974.83,30.1,COD,333,7,1,533.6,3,0,4.0,1
592,54870,Electronics,43691.67,18.4,Prepaid_UPI,393,11,0,345.1,6,1,4.0,0
593,38101,Electronics,39366.16,15.4,Prepaid_Card,555,11,2,531.2,3,0,2.0,1
594,54332,Home,5805.23,18.7,Prepaid_UPI,103,4,0,303.1,5,0,2.0,0
595,98846,Apparel,1709.28,55.8,Wallet,970,23,1,511.3,3,1,2.0,0
596,22060,Apparel,1956.67,9.4,COD,1003,25,4,146.3,6,1,,0
597,34192,Footwear,5762.84,23.2,COD,201,10,1,406.4,2,1,3.0,1
598,32084,Home,6624.11,30.9,COD,1086,31,1,217.0,5,0,,1
599,22056,Beauty,1997.6,6.5,COD,384,10,4,339.1,2,0,2.0,0
600,82829,Home,6193.63,0.0,COD,902,18,1,545.5,4,0,4.0,1
601,82956,Electronics,37153.58,11.6,COD,744,16,4,190.4,6,0,4.0,0
602,84226,Footwear,5515.96,30.6,COD,2,4,0,140.1,2,0,5.0,1
603,49354,Beauty,2769.79,15.2,COD,298,3,0,427.3,5,1,,1
604,41543,Footwear,1363.98,16.8,COD,206,8,1,264.7,6,0,5.0,1
605,35332,Beauty,731.68,32.8,Prepaid_UPI,105,1,0,52.0,1,0,4.0,0
606,27765,Footwear,4652.11,8.7,COD,44,1,0,279.5,5,0,,0
607,44111,Beauty,1948.38,18.8,Prepaid_UPI,1465,30,1,136.5,7,0,4.0,0
608,81105,Apparel,2295.98,0.0,COD,318,3,0,326.1,3,1,2.0,0
609,16608,Footwear,2225.9,24.5,COD,161,2,0,382.6,3,0,,0
610,92361,Electronics,42553.02,23.2,COD,862,23,0,160.7,1,0,2.0,0
611,41886,Home,10414.75,31.1,Prepaid_UPI,65,0,0,215.2,3,0,2.0,0
612,73034,Home,3334.12,4.0,COD,1325,34,4,162.0,7,0,3.0,0
613,60150,Beauty,510.51,17.3,Prepaid_Card,182,2,0,309.4,4,0,2.0,0
614,44040,Beauty,2152.76,2.1,COD,17,0,0,467.9,5,0,5.0,0
615,61895,Apparel,690.69,16.6,Wallet,89,2,0,17.4,3,1,4.0,0
616,54434,Footwear,4868.81,40.7,COD,62,3,0,171.7,4,0,5.0,1
617,29582,Footwear,3564.02,15.5,Prepaid_Card,1256,28,1,621.5,7,0,4.0,0
618,88894,Electronics,24366.49,0.9,Prepaid_UPI,760,17,3,205.4,7,1,3.0,0
619,57260,Apparel,942.39,10.5,COD,107,7,0,265.8,5,0,1.0,1
620,23662,Apparel,2465.27,0.0,COD,117,2,0,822.4,4,0,3.0,0
